"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.623369542E0,5.703140259E-2,1.463955688E-1,9.839638367E0,9.840892614E0
1.633400542E0,4.236190796E-2,1.552272034E-1,9.844428406E0,9.845743276E0
1.643431542E0,4.191284180E-2,1.576222229E-1,9.861941986E0,9.863290586E0
1.653462542E0,3.622467041E-2,1.713935852E-1,9.871671753E0,9.873225977E0
1.663494542E0,2.200424194E-2,1.901046753E-1,9.855505371E0,9.857363242E0
1.673525542E0,1.182540894E-2,1.869612122E-1,9.864636383E0,9.866415018E0
1.683556542E0,4.640350342E-3,2.070195007E-1,9.881251831E0,9.883421288E0
1.693587542E0,1.631607056E-2,2.161505127E-1,9.887838135E0,9.890213862E0
1.703618542E0,1.945953369E-2,2.469863892E-1,9.870773621E0,9.873882358E0
1.713650208E0,1.601669312E-2,2.716850281E-1,9.853709106E0,9.857466837E0
1.723681208E0,4.355941772E-2,2.616558838E-1,9.863139496E0,9.866705729E0
1.733712208E0,5.194198608E-2,2.348616028E-1,9.862540741E0,9.865473522E0
1.743743208E0,6.361770630E-2,2.059716797E-1,9.887838135E0,9.890187790E0
1.753775208E0,5.433700562E-2,1.866618347E-1,9.900561676E0,9.902470230E0
1.763806208E0,5.897735596E-2,1.707948303E-1,9.893825684E0,9.895475525E0
1.773837208E0,6.152206421E-2,1.826202393E-1,9.856553192E0,9.858436790E0
1.783868208E0,5.149291992E-2,1.814227295E-1,9.821825409E0,9.823635788E0
1.793899208E0,7.319778442E-2,1.954934692E-1,9.816586304E0,9.818805542E0
1.803931208E0,9.714797974E-2,1.995350647E-1,9.902657318E0,9.905143812E0
1.813962208E0,1.335223389E-1,1.829196167E-1,1.000444565E1,1.000700857E1
1.823993208E0,1.606159973E-1,1.613644409E-1,9.925410004E0,9.928020937E0
1.834024208E0,1.212478638E-1,1.423539734E-1,9.782157898E0,9.783944953E0
1.844055208E0,3.951782227E-2,1.213975525E-1,9.793534241E0,9.794366337E0
1.854087208E0,3.278182983E-2,1.258882141E-1,9.833950195E0,9.834810569E0
1.864118208E0,3.158432007E-2,1.149609375E-1,9.882299652E0,9.883018770E0
1.874149208E0,3.637435913E-2,1.362167358E-1,9.836345215E0,9.837355604E0
1.884180208E0,7.140151978E-2,1.779798889E-1,9.743238831E0,9.745125855E0
1.894212208E0,8.038284302E-2,2.510279846E-1,9.708810425E0,9.712387776E0
1.904243208E0,8.966354370E-2,3.031196594E-1,9.744586029E0,9.749711686E0
1.914274208E0,9.639953613E-2,3.170407104E-1,9.831106110E0,9.836689231E0
1.924305208E0,9.235794067E-2,3.264710999E-1,9.896370392E0,9.902184623E0
1.934336208E0,8.352630615E-2,3.173400879E-1,9.944570160E0,9.949982766E0
1.944368208E0,1.064286804E-1,2.900967407E-1,9.950108643E0,9.954905584E0
1.954399208E0,1.188528442E-1,2.543211365E-1,9.980046387E0,9.983993746E0
1.964430208E0,1.082249451E-1,2.064207458E-1,9.986632690E0,9.989352064E0
1.974461208E0,7.155120850E-2,1.681004333E-1,9.936337280E0,9.938016697E0
1.984492208E0,4.460723877E-2,1.642085266E-1,9.873468018E0,9.874934174E0
1.994524208E0,3.442840576E-2,1.637594604E-1,9.767787781E0,9.769221085E0
2.004555208E0,2.529739380E-2,1.764830017E-1,9.728868713E0,9.730502179E0
2.014586208E0,3.832031250E-2,2.073188782E-1,9.751172333E0,9.753451257E0
2.024617208E0,5.239105225E-2,2.052232361E-1,9.769434357E0,9.771730095E0
2.034649208E0,8.487350464E-2,2.127076721E-1,9.839488678E0,9.842153500E0
2.044680208E0,1.145118713E-1,2.092648315E-1,9.895322571E0,9.898197488E0
2.054711208E0,1.359173584E-1,2.020797729E-1,9.911788330E0,9.914779759E0
2.064742208E0,1.236428833E-1,2.104623413E-1,9.906848602E0,9.909855256E0
2.074773208E0,1.228944397E-1,2.049238586E-1,9.889634399E0,9.892520679E0
2.084805208E0,9.086105347E-2,2.168989563E-1,9.851164398E0,9.853970818E0
2.094836208E0,5.328918457E-2,2.218386841E-1,9.801318054E0,9.803973059E0
2.104867208E0,2.799179077E-2,2.215393066E-1,9.792486420E0,9.795032082E0
